region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Northern America,Northern America,United States,Nevada,US - Nevada,28/03/2020,626,10,0,3.105507,38.3135,-117.0554,1,1,616,201.577361400,0.015974441,0.000000000,0.984025559,1,15 
Northern America,Northern America,United States,Nevada,US - Nevada,29/03/2020,920,15,0,3.105507,38.3135,-117.0554,1,1,905,296.247879374,0.016304348,0.000000000,0.983695652,1,16 
Northern America,Northern America,United States,Nevada,US - Nevada,30/03/2020,1012,15,0,3.105507,38.3135,-117.0554,1,1,997,325.872667312,0.014822134,0.000000000,0.985177866,1,17 
Northern America,Northern America,United States,Nevada,US - Nevada,31/03/2020,1114,26,0,3.105507,38.3135,-117.0554,1,1,1088,358.717540894,0.023339318,0.000000000,0.976660682,1,18 
Northern America,Northern America,United States,Nevada,US - Nevada,01/04/2020,1279,31,0,3.105507,38.3135,-117.0554,1,1,1248,411.848954043,0.024237686,0.000000000,0.975762314,1,19 
Northern America,Northern America,United States,Nevada,US - Nevada,02/04/2020,1463,38,0,3.105507,38.3135,-117.0554,1,1,1425,471.098529918,0.025974026,0.000000000,0.974025974,1,20 
Northern America,Northern America,United States,Nevada,US - Nevada,03/04/2020,1514,43,0,3.105507,38.3135,-117.0554,1,1,1471,487.520966709,0.028401585,0.000000000,0.971598415,1,21 
Northern America,Northern America,United States,Nevada,US - Nevada,04/04/2020,1742,46,0,3.105507,38.3135,-117.0554,1,1,1696,560.938919424,0.026406429,0.000000000,0.973593571,1,22 
Northern America,Northern America,United States,Nevada,US - Nevada,05/04/2020,1855,46,0,3.105507,38.3135,-117.0554,1,1,1809,597.325887216,0.024797844,0.000000000,0.975202156,1,23 
Northern America,Northern America,United States,Nevada,US - Nevada,06/04/2020,1953,46,0,3.105507,38.3135,-117.0554,1,1,1907,628.882726541,0.023553507,0.000000000,0.976446493,1,24 
Northern America,Northern America,United States,Nevada,US - Nevada,07/04/2020,2124,72,0,3.105507,38.3135,-117.0554,1,1,2052,683.946191077,0.033898305,0.000000000,0.966101695,1,25 
Northern America,Northern America,United States,Nevada,US - Nevada,08/04/2020,2259,72,0,3.105507,38.3135,-117.0554,1,1,2187,727.417347289,0.031872510,0.000000000,0.968127490,1,26 
Northern America,Northern America,United States,Nevada,US - Nevada,09/04/2020,2456,81,0,3.105507,38.3135,-117.0554,1,1,2375,790.853034503,0.032980456,0.000000000,0.967019544,1,27 
Northern America,Northern America,United States,Nevada,US - Nevada,10/04/2020,2722,90,0,3.105507,38.3135,-117.0554,1,1,2632,876.507312670,0.033063924,0.000000000,0.966936076,1,28 
Northern America,Northern America,United States,Nevada,US - Nevada,11/04/2020,2702,102,0,3.105507,38.3135,-117.0554,1,1,2600,870.067141379,0.037749815,0.000000000,0.962250185,1,29 
Northern America,Northern America,United States,Nevada,US - Nevada,12/04/2020,2836,112,0,3.105507,38.3135,-117.0554,1,1,2724,913.216289027,0.039492243,0.000000000,0.960507757,1,30 
Northern America,Northern America,United States,Nevada,US - Nevada,13/04/2020,2990,114,0,3.105507,38.3135,-117.0554,1,1,2876,962.805607966,0.038127090,0.000000000,0.961872910,1,31 
Northern America,Northern America,United States,Nevada,US - Nevada,14/04/2020,3134,126,0,3.105507,38.3135,-117.0554,1,1,3008,1009.174841259,0.040204212,0.000000000,0.959795788,1,32 
Northern America,Northern America,United States,Nevada,US - Nevada,15/04/2020,3211,131,0,3.105507,38.3135,-117.0554,1,1,3080,1033.969500729,0.040797259,0.000000000,0.959202741,1,33 
Northern America,Northern America,United States,Nevada,US - Nevada,16/04/2020,3214,137,0,3.105507,38.3135,-117.0554,1,1,3077,1034.935526422,0.042626011,0.000000000,0.957373989,1,34 
Northern America,Northern America,United States,Nevada,US - Nevada,17/04/2020,3524,142,0,3.105507,38.3135,-117.0554,1,1,3382,1134.758181429,0.040295119,0.000000000,0.959704881,1,35 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,02/03/2020,1,0,0,1.370902,43.4525,-71.5639,1,1,1,0.729446634,0.000000000,0.000000000,1.000000000,0,-12 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,03/03/2020,2,0,0,1.370902,43.4525,-71.5639,1,1,2,1.458893268,0.000000000,0.000000000,1.000000000,0,-11 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,04/03/2020,2,0,0,1.370902,43.4525,-71.5639,1,1,2,1.458893268,0.000000000,0.000000000,1.000000000,0,-10 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,05/03/2020,2,0,0,1.370902,43.4525,-71.5639,1,1,2,1.458893268,0.000000000,0.000000000,1.000000000,0,-9 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,06/03/2020,2,0,0,1.370902,43.4525,-71.5639,1,1,2,1.458893268,0.000000000,0.000000000,1.000000000,0,-8 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,07/03/2020,2,0,0,1.370902,43.4525,-71.5639,1,1,2,1.458893268,0.000000000,0.000000000,1.000000000,0,-7 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,08/03/2020,6,0,0,1.370902,43.4525,-71.5639,1,1,6,4.376679804,0.000000000,0.000000000,1.000000000,0,-6 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,09/03/2020,5,0,0,1.370902,43.4525,-71.5639,1,1,5,3.647233170,0.000000000,0.000000000,1.000000000,0,-5 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,10/03/2020,4,0,0,1.370902,43.4525,-71.5639,1,1,4,2.917786536,0.000000000,0.000000000,1.000000000,0,-4 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,11/03/2020,5,0,0,1.370902,43.4525,-71.5639,1,1,5,3.647233170,0.000000000,0.000000000,1.000000000,0,-3 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,12/03/2020,6,0,0,1.370902,43.4525,-71.5639,1,1,6,4.376679804,0.000000000,0.000000000,1.000000000,0,-2 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,13/03/2020,6,0,0,1.370902,43.4525,-71.5639,1,1,6,4.376679804,0.000000000,0.000000000,1.000000000,0,-1 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,14/03/2020,7,0,0,1.370902,43.4525,-71.5639,1,1,7,5.106126438,0.000000000,0.000000000,1.000000000,1,0 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,15/03/2020,13,0,0,1.370902,43.4525,-71.5639,1,1,13,9.482806241,0.000000000,0.000000000,1.000000000,1,1 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,16/03/2020,17,0,0,1.370902,43.4525,-71.5639,1,1,17,12.400592777,0.000000000,0.000000000,1.000000000,1,2 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,17/03/2020,26,0,0,1.370902,43.4525,-71.5639,1,1,26,18.965612483,0.000000000,0.000000000,1.000000000,1,3 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,18/03/2020,26,0,0,1.370902,43.4525,-71.5639,1,1,26,18.965612483,0.000000000,0.000000000,1.000000000,1,4 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,19/03/2020,44,0,0,1.370902,43.4525,-71.5639,1,1,44,32.095651894,0.000000000,0.000000000,1.000000000,1,5 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,20/03/2020,44,0,0,1.370902,43.4525,-71.5639,1,1,44,32.095651894,0.000000000,0.000000000,1.000000000,1,6 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,21/03/2020,55,0,0,1.370902,43.4525,-71.5639,1,1,55,40.119564868,0.000000000,0.000000000,1.000000000,1,7 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,22/03/2020,74,0,0,1.370902,43.4525,-71.5639,1,1,74,53.979050913,0.000000000,0.000000000,1.000000000,1,8 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,23/03/2020,101,1,0,1.370902,43.4525,-71.5639,1,1,100,73.674110030,0.009900990,0.000000000,0.990099010,1,9 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,24/03/2020,101,1,0,1.370902,43.4525,-71.5639,1,1,100,73.674110030,0.009900990,0.000000000,0.990099010,1,10 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,25/03/2020,108,1,0,1.370902,43.4525,-71.5639,1,1,107,78.780236468,0.009259259,0.000000000,0.990740741,1,11 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,26/03/2020,137,1,0,1.370902,43.4525,-71.5639,1,1,136,99.934188853,0.007299270,0.000000000,0.992700730,1,12 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,27/03/2020,158,1,0,1.370902,43.4525,-71.5639,1,1,157,115.252568166,0.006329114,0.000000000,0.993670886,1,13 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,28/03/2020,187,2,0,1.370902,43.4525,-71.5639,1,1,185,136.406520551,0.010695187,0.000000000,0.989304813,1,14 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,29/03/2020,214,2,0,1.370902,43.4525,-71.5639,1,1,212,156.101579668,0.009345794,0.000000000,0.990654206,1,15 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,30/03/2020,314,3,0,1.370902,43.4525,-71.5639,1,1,311,229.046243064,0.009554140,0.000000000,0.990445860,1,16 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,31/03/2020,357,3,0,1.370902,43.4525,-71.5639,1,1,354,260.412448324,0.008403361,0.000000000,0.991596639,1,17 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,01/04/2020,367,3,0,1.370902,43.4525,-71.5639,1,1,364,267.706914664,0.008174387,0.000000000,0.991825613,1,18 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,02/04/2020,316,3,0,1.370902,43.4525,-71.5639,1,1,313,230.505136332,0.009493671,0.000000000,0.990506329,1,19 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,03/04/2020,479,5,0,1.370902,43.4525,-71.5639,1,1,474,349.404937667,0.010438413,0.000000000,0.989561587,1,20 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,04/04/2020,540,7,0,1.370902,43.4525,-71.5639,1,1,533,393.901182339,0.012962963,0.000000000,0.987037037,1,21 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,05/04/2020,621,9,0,1.370902,43.4525,-71.5639,1,1,612,452.986359690,0.014492754,0.000000000,0.985507246,1,22 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,06/04/2020,715,9,0,1.370902,43.4525,-71.5639,1,1,706,521.554343282,0.012587413,0.000000000,0.987412587,1,23 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,07/04/2020,715,9,0,1.370902,43.4525,-71.5639,1,1,706,521.554343282,0.012587413,0.000000000,0.987412587,1,24 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,08/04/2020,747,13,0,1.370902,43.4525,-71.5639,1,1,734,544.896635569,0.017402945,0.000000000,0.982597055,1,25 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,09/04/2020,819,21,0,1.370902,43.4525,-71.5639,1,1,798,597.416793214,0.025641026,0.000000000,0.974358974,1,26 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,10/04/2020,819,21,0,1.370902,43.4525,-71.5639,1,1,798,597.416793214,0.025641026,0.000000000,0.974358974,1,27 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,11/04/2020,885,22,0,1.370902,43.4525,-71.5639,1,1,863,645.560271056,0.024858757,0.000000000,0.975141243,1,28 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,12/04/2020,929,23,0,1.370902,43.4525,-71.5639,1,1,906,677.655922950,0.024757804,0.000000000,0.975242196,1,29 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,13/04/2020,985,23,0,1.370902,43.4525,-71.5639,1,1,962,718.504934452,0.023350254,0.000000000,0.976649746,1,30 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,14/04/2020,922,25,0,1.370902,43.4525,-71.5639,1,1,897,672.549796512,0.027114967,0.000000000,0.972885033,1,31 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,15/04/2020,1139,32,0,1.370902,43.4525,-71.5639,1,1,1107,830.839716082,0.028094820,0.000000000,0.971905180,1,32 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,16/04/2020,1139,32,0,1.370902,43.4525,-71.5639,1,1,1107,830.839716082,0.028094820,0.000000000,0.971905180,1,33 
Northern America,Northern America,United States,New Hampshire,US - New Hampshire,17/04/2020,1287,37,0,1.370902,43.4525,-71.5639,1,1,1250,938.797817908,0.028749029,0.000000000,0.971250971,1,34 
Northern America,Northern America,United States,New Jersey,US - New Jersey,05/03/2020,2,0,0,8.955296,40.2989,-74.521,1,1,2,0.223331546,0.000000000,0.000000000,1.000000000,0,-9 
Northern America,Northern America,United States,New Jersey,US - New Jersey,06/03/2020,2,0,0,8.955296,40.2989,-74.521,1,1,2,0.223331546,0.000000000,0.000000000,1.000000000,0,-8 
Northern America,Northern America,United States,New Jersey,US - New Jersey,07/03/2020,4,0,0,8.955296,40.2989,-74.521,1,1,4,0.446663092,0.000000000,0.000000000,1.000000000,0,-7 
Northern America,Northern America,United States,New Jersey,US - New Jersey,08/03/2020,5,0,0,8.955296,40.2989,-74.521,1,1,5,0.558328865,0.000000000,0.000000000,1.000000000,0,-6 
Northern America,Northern America,United States,New Jersey,US - New Jersey,09/03/2020,5,0,0,8.955296,40.2989,-74.521,1,1,5,0.558328865,0.000000000,0.000000000,1.000000000,0,-5 
Northern America,Northern America,United States,New Jersey,US - New Jersey,10/03/2020,15,1,0,8.955296,40.2989,-74.521,1,1,14,1.674986595,0.066666667,0.000000000,0.933333333,0,-4 
Northern America,Northern America,United States,New Jersey,US - New Jersey,11/03/2020,23,1,0,8.955296,40.2989,-74.521,1,1,22,2.568312779,0.043478261,0.000000000,0.956521739,0,-3 
Northern America,Northern America,United States,New Jersey,US - New Jersey,12/03/2020,29,1,0,8.955296,40.2989,-74.521,1,1,28,3.238307416,0.034482759,0.000000000,0.965517241,0,-2 
Northern America,Northern America,United States,New Jersey,US - New Jersey,13/03/2020,29,1,0,8.955296,40.2989,-74.521,1,1,28,3.238307416,0.034482759,0.000000000,0.965517241,0,-1 
Northern America,Northern America,United States,New Jersey,US - New Jersey,14/03/2020,69,1,0,8.955296,40.2989,-74.521,1,1,68,7.704938336,0.014492754,0.000000000,0.985507246,1,0 
Northern America,Northern America,United States,New Jersey,US - New Jersey,15/03/2020,98,2,0,8.955296,40.2989,-74.521,1,1,96,10.943245752,0.020408163,0.000000000,0.979591837,1,1 
